model,ins_id,param_id,length,format,ori,hit,num,correct,total_score
gpt-5,1,4,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,0,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,1,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,2,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,3,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,4,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,0,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,2,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,3,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,4,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,0,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,1,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,2,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,3,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,4,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,0,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,0,1,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,0,2,60,0.16666666666666666,0.5,1.0,0.0,0.0,0.25
gpt-5,0,3,60,0.16666666666666666,0.5,1.0,0.0,0.0,0.25
gpt-5,0,4,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,1,0,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,1,1,60,0.16666666666666666,0.5,1.0,0.0,0.0,0.25
gpt-5,1,2,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,1,3,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,1,4,60,0.16666666666666666,0.5,1.0,0.0,0.0,0.25
gpt-5,2,0,60,0.16666666666666666,1.0,1.0,0.0,0.3076923076923077,0.3873626373626374
gpt-5,2,1,60,0.16666666666666666,0.5,1.0,0.0,0.0,0.25
gpt-5,2,2,60,0.16666666666666666,1.0,0.25,0.0,0.0,0.21428571428571427
gpt-5,2,3,60,0.16666666666666666,0.5,1.0,0.0,0.0,0.25
gpt-5,2,4,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,3,0,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,3,1,60,0.16666666666666666,0.5,1.0,0.0,0.0,0.25
gpt-5,3,2,60,0.16666666666666666,1.0,0.0,0.08333333333333333,0.0,0.20238095238095238
gpt-5,3,3,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,3,4,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,4,0,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,4,1,60,0.16666666666666666,1.0,0.0625,0.0,0.0,0.1875
gpt-5,4,2,60,0.16666666666666666,0.5,1.0,0.0,0.0,0.25
gpt-5,4,3,60,0.16666666666666666,0.5,1.0,0.0,0.0,0.25
gpt-5,4,4,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,0,0,120,0.16666666666666666,1.0,0.875,0.25,0.0,0.375
gpt-5,0,1,120,0.16666666666666666,0.5,0.75,0.0,0.0,0.21428571428571427
gpt-5,0,2,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,0,3,120,0.16666666666666666,1.0,0.75,0.0,0.0,0.2857142857142857
gpt-5,0,4,120,0.16666666666666666,1.0,0.75,0.0,0.2857142857142857,0.3469387755102041
gpt-5,1,0,120,0.16666666666666666,1.0,0.5625,0.0,0.0,0.25892857142857145
gpt-5,1,1,120,0.16666666666666666,0.5,1.0,0.0,0.0,0.25
gpt-5,1,2,120,0.16666666666666666,0.5,1.0,0.0,0.0,0.25
gpt-5,1,3,120,0.16666666666666666,0.5,1.0,0.0,0.0,0.25
gpt-5,1,4,120,0.16666666666666666,1.0,0.5,0.25,0.0,0.32142857142857145
gpt-5,2,0,120,0.16666666666666666,1.0,0.5625,0.0,0.14285714285714285,0.2895408163265306
gpt-5,2,1,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,2,2,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,2,3,120,0.16666666666666666,1.0,0.5625,0.0,0.0,0.25892857142857145
gpt-5,2,4,120,0.16666666666666666,1.0,1.0,0.0,0.2857142857142857,0.3826530612244898
gpt-5,3,0,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,3,1,120,0.16666666666666666,1.0,1.0,0.0,0.14285714285714285,0.3520408163265306
gpt-5,3,2,120,0.16666666666666666,0.5,1.0,0.0,0.0,0.25
gpt-5,3,3,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,3,4,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,4,0,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,4,1,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,4,2,120,0.16666666666666666,1.0,0.5625,0.0,0.0,0.25892857142857145
gpt-5,4,3,120,0.16666666666666666,1.0,1.0,0.0,0.16666666666666666,0.35714285714285715
gpt-5,4,4,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
qwen3-coder-480b-a35b-instruct,0,0,3,1.0,1.0,1.0,1.0,0.25,0.8392857142857143
qwen3-coder-480b-a35b-instruct,0,1,3,1.0,1.0,0.9375,1.0,1.0,0.9910714285714286
qwen3-coder-480b-a35b-instruct,0,2,3,1.0,1.0,0.875,1.0,0.5,0.875
qwen3-coder-480b-a35b-instruct,0,3,3,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,0,4,3,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,1,0,3,1.0,1.0,0.9166666666666666,1.0,1.0,0.9880952380952381
qwen3-coder-480b-a35b-instruct,1,1,3,1.0,1.0,0.8333333333333334,1.0,0.3333333333333333,0.8333333333333333
qwen3-coder-480b-a35b-instruct,1,2,3,1.0,1.0,0.875,1.0,0.5,0.875
qwen3-coder-480b-a35b-instruct,1,3,3,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
qwen3-coder-480b-a35b-instruct,1,4,3,1.0,1.0,0.875,1.0,0.5,0.875
qwen3-coder-480b-a35b-instruct,2,0,3,1.0,1.0,0.8333333333333334,1.0,0.3333333333333333,0.8333333333333333
qwen3-coder-480b-a35b-instruct,2,1,3,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
qwen3-coder-480b-a35b-instruct,2,2,3,1.0,1.0,0.9166666666666666,1.0,1.0,0.9880952380952381
qwen3-coder-480b-a35b-instruct,2,3,3,1.0,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,2,4,3,1.0,1.0,1.0,0.3333333333333333,0.5,0.7023809523809524
qwen3-coder-480b-a35b-instruct,3,0,3,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,3,1,3,1.0,1.0,0.9375,1.0,1.0,0.9910714285714286
qwen3-coder-480b-a35b-instruct,3,2,3,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,3,3,3,1.0,1.0,0.8333333333333334,0.5833333333333334,0.8333333333333334,0.8214285714285714
qwen3-coder-480b-a35b-instruct,3,4,3,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
qwen3-coder-480b-a35b-instruct,4,0,3,1.0,1.0,0.75,1.0,0.3333333333333333,0.8214285714285714
qwen3-coder-480b-a35b-instruct,4,1,3,1.0,1.0,0.9375,1.0,0.0,0.7767857142857143
qwen3-coder-480b-a35b-instruct,4,2,3,1.0,1.0,0.9166666666666666,1.0,1.0,0.9880952380952381
qwen3-coder-480b-a35b-instruct,4,3,3,0.7777777777777777,1.0,1.0,0.25,0.3333333333333333,0.5952380952380951
qwen3-coder-480b-a35b-instruct,4,4,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,0,0,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,0,1,6,1.0,1.0,0.75,0.5833333333333334,0.75,0.7916666666666667
qwen3-coder-480b-a35b-instruct,0,2,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,0,3,6,1.0,1.0,0.625,0.5833333333333334,0.625,0.7470238095238095
qwen3-coder-480b-a35b-instruct,0,4,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,1,0,6,1.0,1.0,1.0,1.0,0.16666666666666666,0.8214285714285714
qwen3-coder-480b-a35b-instruct,1,1,6,1.0,1.0,0.8333333333333334,0.5833333333333334,0.0,0.6428571428571429
qwen3-coder-480b-a35b-instruct,1,2,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,1,3,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,1,4,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,2,0,6,1.0,1.0,0.75,0.5833333333333334,0.75,0.7916666666666667
qwen3-coder-480b-a35b-instruct,2,1,6,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
qwen3-coder-480b-a35b-instruct,2,2,6,1.0,1.0,0.9375,1.0,0.875,0.9642857142857143
qwen3-coder-480b-a35b-instruct,2,3,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,2,4,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,3,0,6,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238095
qwen3-coder-480b-a35b-instruct,3,1,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,3,2,6,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
qwen3-coder-480b-a35b-instruct,3,3,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,3,4,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,4,0,6,1.0,1.0,0.8333333333333334,0.5833333333333334,0.0,0.6428571428571429
qwen3-coder-480b-a35b-instruct,4,1,6,0.6666666666666666,1.0,1.0,0.08333333333333333,0.0,0.4523809523809524
qwen3-coder-480b-a35b-instruct,4,2,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,4,3,6,1.0,1.0,1.0,1.0,0.125,0.8125
qwen3-coder-480b-a35b-instruct,4,4,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,0,0,13,1.0,1.0,0.5625,0.5833333333333334,0.5,0.7113095238095238
qwen3-coder-480b-a35b-instruct,0,1,13,1.0,1.0,0.9375,1.0,0.25,0.8303571428571429
qwen3-coder-480b-a35b-instruct,0,2,13,1.0,1.0,0.9375,1.0,0.25,0.8303571428571429
qwen3-coder-480b-a35b-instruct,0,3,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,0,4,13,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238095
qwen3-coder-480b-a35b-instruct,1,0,13,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238095
qwen3-coder-480b-a35b-instruct,1,1,13,1.0,1.0,0.875,1.0,0.0,0.7678571428571429
qwen3-coder-480b-a35b-instruct,1,2,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,1,3,13,1.0,1.0,0.9375,1.0,0.25,0.8303571428571429
qwen3-coder-480b-a35b-instruct,1,4,13,1.0,1.0,0.9375,1.0,0.125,0.8035714285714286
qwen3-coder-480b-a35b-instruct,2,0,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,2,1,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,2,2,13,1.0,1.0,0.5,0.5833333333333334,0.6666666666666666,0.7380952380952381
qwen3-coder-480b-a35b-instruct,2,3,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,2,4,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,3,0,13,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238095
qwen3-coder-480b-a35b-instruct,3,1,13,1.0,1.0,0.25,0.5833333333333334,0.0,0.5595238095238095
qwen3-coder-480b-a35b-instruct,3,2,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,3,3,13,1.0,1.0,0.875,1.0,0.0,0.7678571428571429
qwen3-coder-480b-a35b-instruct,3,4,13,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238095
qwen3-coder-480b-a35b-instruct,4,0,13,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238095
qwen3-coder-480b-a35b-instruct,4,1,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,4,2,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,4,3,13,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238095
qwen3-coder-480b-a35b-instruct,4,4,13,1.0,1.0,0.9375,1.0,0.125,0.8035714285714286
qwen3-coder-480b-a35b-instruct,0,0,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,0,1,28,1.0,1.0,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.6428571428571429
qwen3-coder-480b-a35b-instruct,0,2,28,1.0,1.0,0.25,0.5833333333333334,0.25,0.6130952380952381
qwen3-coder-480b-a35b-instruct,0,3,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,0,4,28,1.0,1.0,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.5833333333333333
qwen3-coder-480b-a35b-instruct,1,0,28,1.0,1.0,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.5833333333333333
qwen3-coder-480b-a35b-instruct,1,1,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,1,2,28,1.0,1.0,0.5,0.5833333333333334,0.0,0.5952380952380952
qwen3-coder-480b-a35b-instruct,1,3,28,1.0,1.0,1.0,0.3333333333333333,0.0,0.5952380952380952
qwen3-coder-480b-a35b-instruct,1,4,28,0.8666666666666667,1.0,1.0,0.25,0.20000000000000004,0.5857142857142856
qwen3-coder-480b-a35b-instruct,2,0,28,1.0,1.0,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.5833333333333333
qwen3-coder-480b-a35b-instruct,2,1,28,1.0,1.0,0.25,0.5833333333333334,0.25,0.6130952380952381
qwen3-coder-480b-a35b-instruct,2,2,28,1.0,1.0,0.25,0.5833333333333334,0.25,0.6130952380952381
qwen3-coder-480b-a35b-instruct,2,3,28,1.0,1.0,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.6428571428571429
qwen3-coder-480b-a35b-instruct,2,4,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,3,0,28,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
qwen3-coder-480b-a35b-instruct,3,1,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,3,2,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,3,3,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,3,4,28,1.0,1.0,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.5833333333333333
qwen3-coder-480b-a35b-instruct,4,0,28,1.0,1.0,0.9375,1.0,0.0,0.7767857142857143
qwen3-coder-480b-a35b-instruct,4,1,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,4,2,28,1.0,1.0,0.8333333333333334,0.5833333333333334,0.0,0.6428571428571429
qwen3-coder-480b-a35b-instruct,4,3,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,4,4,28,1.0,1.0,0.25,0.5833333333333334,0.25,0.6130952380952381
qwen3-coder-480b-a35b-instruct,0,0,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,0,1,60,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,0,2,60,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,0,3,60,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
qwen3-coder-480b-a35b-instruct,0,4,60,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238095
qwen3-coder-480b-a35b-instruct,1,0,60,1.0,1.0,1.0,0.25,0.1111111111111111,0.5952380952380952
qwen3-coder-480b-a35b-instruct,1,1,60,1.0,1.0,0.625,0.5833333333333334,0.0,0.6130952380952381
qwen3-coder-480b-a35b-instruct,1,2,60,1.0,1.0,0.9375,1.0,0.375,0.8571428571428571
qwen3-coder-480b-a35b-instruct,1,3,60,1.0,1.0,0.9166666666666666,1.0,0.3333333333333333,0.8452380952380952
qwen3-coder-480b-a35b-instruct,1,4,60,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
qwen3-coder-480b-a35b-instruct,2,0,60,1.0,1.0,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.6428571428571429
qwen3-coder-480b-a35b-instruct,2,1,60,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
qwen3-coder-480b-a35b-instruct,2,2,60,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
qwen3-coder-480b-a35b-instruct,2,3,60,1.0,1.0,0.375,0.5833333333333334,0.375,0.6577380952380952
qwen3-coder-480b-a35b-instruct,2,4,60,1.0,1.0,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.6428571428571429
qwen3-coder-480b-a35b-instruct,3,0,60,1.0,1.0,1.0,1.0,0.25,0.8392857142857143
qwen3-coder-480b-a35b-instruct,3,1,60,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238095
qwen3-coder-480b-a35b-instruct,3,2,60,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
qwen3-coder-480b-a35b-instruct,3,3,60,1.0,1.0,0.75,0.5833333333333334,0.75,0.7916666666666667
qwen3-coder-480b-a35b-instruct,3,4,60,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238095
qwen3-coder-480b-a35b-instruct,4,0,60,1.0,1.0,0.375,0.5833333333333334,0.375,0.6577380952380952
qwen3-coder-480b-a35b-instruct,4,1,60,1.0,1.0,0.8125,0.5833333333333334,0.375,0.7202380952380952
qwen3-coder-480b-a35b-instruct,4,2,60,1.0,1.0,0.8125,0.5833333333333334,0.375,0.7202380952380952
qwen3-coder-480b-a35b-instruct,4,3,60,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
qwen3-coder-480b-a35b-instruct,4,4,60,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
qwen3-coder-480b-a35b-instruct,0,0,120,1.0,1.0,1.0,1.0,0.25,0.8392857142857143
qwen3-coder-480b-a35b-instruct,0,1,120,1.0,1.0,1.0,1.0,0.16666666666666666,0.8214285714285714
qwen3-coder-480b-a35b-instruct,0,2,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,0,3,120,1.0,1.0,0.8333333333333334,0.5833333333333334,0.16666666666666666,0.6785714285714286
qwen3-coder-480b-a35b-instruct,0,4,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,1,0,120,1.0,1.0,0.875,0.5833333333333334,0.125,0.6755952380952381
qwen3-coder-480b-a35b-instruct,1,1,120,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,1,2,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,1,3,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,1,4,120,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,2,0,120,1.0,1.0,0.625,0.5833333333333334,0.125,0.6398809523809524
qwen3-coder-480b-a35b-instruct,2,1,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,2,2,120,0.9487179487179488,1.0,0.0,0.0,0.0,0.3461538461538462
qwen3-coder-480b-a35b-instruct,2,3,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,2,4,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,3,0,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,3,1,120,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
qwen3-coder-480b-a35b-instruct,3,2,120,1.0,1.0,0.875,1.0,0.25,0.8214285714285714
qwen3-coder-480b-a35b-instruct,3,3,120,1.0,1.0,0.75,0.5833333333333334,0.0,0.630952380952381
qwen3-coder-480b-a35b-instruct,3,4,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,4,0,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,4,1,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,4,2,120,1.0,1.0,1.0,1.0,0.375,0.8660714285714286
qwen3-coder-480b-a35b-instruct,4,3,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
qwen3-coder-480b-a35b-instruct,4,4,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
gemini-2.0-flash,0,0,3,1.0,1.0,0.875,1.0,1.0,0.9821428571428571
gemini-2.0-flash,0,1,3,1.0,1.0,0.875,1.0,0.25,0.8214285714285714
gemini-2.0-flash,0,2,3,1.0,1.0,0.75,0.5833333333333334,1.0,0.8452380952380952
gemini-2.0-flash,0,3,3,1.0,1.0,1.0,0.25,1.0,0.7857142857142857
gemini-2.0-flash,0,4,3,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,1,0,3,1.0,1.0,0.9166666666666666,1.0,1.0,0.9880952380952381
gemini-2.0-flash,1,1,3,1.0,1.0,0.9166666666666666,1.0,0.8333333333333334,0.9523809523809524
gemini-2.0-flash,1,2,3,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,1,3,3,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,1,4,3,1.0,1.0,0.75,0.5833333333333334,1.0,0.8452380952380952
gemini-2.0-flash,2,0,3,0.16666666666666666,1.0,0.9166666666666666,0.5833333333333334,0.0,0.4761904761904762
gemini-2.0-flash,2,1,3,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
gemini-2.0-flash,2,2,3,1.0,1.0,0.9166666666666666,1.0,1.0,0.9880952380952381
gemini-2.0-flash,2,3,3,1.0,1.0,1.0,0.25,1.0,0.7857142857142857
gemini-2.0-flash,2,4,3,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,3,0,3,1.0,1.0,1.0,0.08333333333333333,1.0,0.7380952380952381
gemini-2.0-flash,3,1,3,1.0,1.0,0.9375,1.0,1.0,0.9910714285714286
gemini-2.0-flash,3,2,3,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,3,3,3,1.0,1.0,0.9166666666666666,1.0,1.0,0.9880952380952381
gemini-2.0-flash,3,4,3,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,4,0,3,1.0,1.0,0.9166666666666666,1.0,1.0,0.9880952380952381
gemini-2.0-flash,4,1,3,1.0,1.0,0.9375,1.0,1.0,0.9910714285714286
gemini-2.0-flash,4,2,3,1.0,1.0,0.9166666666666666,1.0,1.0,0.9880952380952381
gemini-2.0-flash,4,3,3,1.0,1.0,1.0,0.25,0.5,0.6785714285714286
gemini-2.0-flash,4,4,3,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
gemini-2.0-flash,0,0,6,0.9666666666666667,1.0,1.0,0.0,0.9,0.6857142857142857
gemini-2.0-flash,0,1,6,1.0,1.0,1.0,1.0,0.875,0.9732142857142857
gemini-2.0-flash,0,2,6,0.9649122807017543,1.0,1.0,0.08333333333333333,0.2631578947368421,0.5726817042606517
gemini-2.0-flash,0,3,6,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,0,4,6,1.0,1.0,1.0,1.0,0.25,0.8392857142857143
gemini-2.0-flash,1,0,6,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,1,1,6,1.0,1.0,1.0,0.08333333333333333,0.9411764705882352,0.7254901960784313
gemini-2.0-flash,1,2,6,0.9649122807017543,1.0,1.0,0.0,0.42105263157894735,0.5827067669172932
gemini-2.0-flash,1,3,6,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,1,4,6,1.0,1.0,0.75,0.5833333333333334,0.75,0.7916666666666667
gemini-2.0-flash,2,0,6,1.0,1.0,0.75,0.5833333333333334,0.75,0.7916666666666667
gemini-2.0-flash,2,1,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
gemini-2.0-flash,2,2,6,1.0,1.0,1.0,0.25,0.3125,0.6383928571428571
gemini-2.0-flash,2,3,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
gemini-2.0-flash,2,4,6,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
gemini-2.0-flash,3,0,6,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,3,1,6,1.0,1.0,0.875,1.0,0.25,0.8214285714285714
gemini-2.0-flash,3,2,6,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,3,3,6,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,3,4,6,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,4,0,6,1.0,1.0,1.0,1.0,0.16666666666666666,0.8214285714285714
gemini-2.0-flash,4,1,6,1.0,1.0,1.0,0.25,1.0,0.7857142857142857
gemini-2.0-flash,4,2,6,0.9607843137254902,1.0,1.0,0.08333333333333333,0.35294117647058826,0.5910364145658263
gemini-2.0-flash,4,3,6,1.0,1.0,0.875,0.5833333333333334,0.875,0.8363095238095238
gemini-2.0-flash,4,4,6,1.0,1.0,1.0,1.0,0.25,0.8392857142857143
